[LineInfoData]
IDNUM McNum McMdln McName StartBeam BeamNum Pass SecMntHld PrevMachine NextMachine
1 1 0x71100 "NPM-DX-1" 1 4 0 0 0 3
2 2 0x52100 "NPM-2" 5 2 0 0 3 3
3 3 0x52100 "NPM-3" 7 2 0 0 3 3
4 4 0x52200 "NPM-4" 9 2 0 0 3 0

[BeamData]
IDNUM Head NzlChg BulkFdr StickFdr CutUnit Ccamera Camera LeadChk Sensor3D BGACSP SPNzl LoadCntl TrayMagazine DblFdrUse HeadType NzlChgKind NzlSlots NzlBigSlots Flux ConvTime DHHighScan FdrTblType FdrSlots FrameType TraySlots TraySize EjCnv Stage ExConv ExBigNzl Lane SlowDown TM Hs8NzlChg PCBWarpMeasurement HighSpd HeightSensor AutoPinChg ConvLen CustomTray NPMExConvL NPMExConvR ThinTypeSingleFdr TallComp PIP COAXIAL LeadAdjust HeadCamera PcbHolder LCR BackLight PartsBCR CompactCart TrayStocker EnvAdjust GangTkup SlotNumbering FixLoad1N HPM1 HPM2
1 1 1 0 0 1 1 3 0 0 0 0 0 0 2 28 0 32 0 0 100 0 3 17 0 0 0 0 1 0 0 13 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
2 2 1 0 0 1 1 3 0 0 0 0 0 0 2 28 0 32 0 0 100 0 3 17 0 0 0 0 1 0 0 13 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
3 3 1 0 0 1 1 3 0 0 0 0 0 0 2 28 0 32 0 0 100 0 3 17 0 0 0 0 0 0 0 13 0 4 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
4 4 1 0 0 1 1 3 0 0 0 0 0 0 2 28 0 32 0 0 100 0 3 17 0 0 0 0 0 0 0 13 0 4 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
5 5 1 0 0 1 1 1 0 0 0 0 0 0 2 17 0 32 0 0 100 0 3 30 0 0 0 0 3 0 0 9 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
6 6 1 0 0 1 1 1 0 0 0 0 0 0 2 17 0 32 0 0 100 0 3 30 0 0 0 0 3 0 0 9 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
7 7 1 0 1 1 1 1 0 0 1 0 0 0 2 14 1 16 0 0 100 0 3 30 0 0 0 0 3 0 0 9 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
8 8 1 0 0 1 1 1 0 0 0 0 0 0 2 17 0 32 0 0 100 0 3 30 0 0 0 0 3 0 0 9 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
9 9 1 0 1 1 1 3 0 1 1 0 1 0 2 34 6 15 0 0 100 0 3 30 0 0 0 0 3 0 0 1 0 4 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
10 10 1 0 0 0 1 3 0 1 1 0 1 1 2 34 6 15 0 0 100 0 6 0 0 40 0 0 3 0 0 1 0 4 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0

[FdrTblMode]
IDNUM Head NowStation FdrTblMode Pass Type TapeCutLength
1 1 2 JOINT NO 0 0
2 2 2 JOINT NO 0 0
3 3 2 JOINT NO 0 0
4 4 2 JOINT NO 0 0
5 5 2 JOINT NO 0 0
6 6 2 JOINT NO 0 0
7 7 2 JOINT NO 0 0
8 8 2 JOINT NO 0 0
9 9 2 JOINT NO 0 0
10 10 2 JOINT NO 0 0

[OptimizeOptionsPerBeam]
IDNUM Head OptOptions CarryoverDiffNum OnlineSetupFeederNum
1 1 "00000000" 0 0
2 2 "00000000" 0 0
3 3 "00000000" 0 0
4 4 "00000000" 0 0
5 5 "00000000" 0 0
6 6 "00000000" 0 0
7 7 "00000000" 0 0
8 8 "00000000" 0 0
9 9 "00000000" 0 0
10 10 "00000000" 0 0

[LotNames]
IDNUM LotNum Lot MCFileName Filter AutoChg BaseChg Lane ProductionID SimProduct DGSPCBName DGSPCBRev DGSPCBSide DGSRefPin C DataGenMode MountHead VSTPath Order TargetTact C2
1048 1 "testoled-v2" "testoled-v2" 0 0 0 0 "" 0 "new-5line" "1" "T" "" "" 0 0 "" 0 0 ""

[ArrangementGroupProducts]
IDNUM Group Lot SameGroup
1048 1 1 0

[ArrangementGroupCondValue<1>]
Value1=""
Value2=""
Value3=""
Value4=""
Value5=""
Value6=""
Value7=""
Value8=""
Value9=""
Value10=""

[PartsDataEx]
IDNUM NAME LNAME REELS SKIP NoAutoDivide Alt AltNum NoArrange
361213 361213 2 1 8.000 5023 5.300 -44.000 0.000 0.000 0.000 0.000 12 81 1 2 0 1 1
361214 361214 2 1 12.000 5023 5.300 -40.000 0.000 0.000 0.000 0.000 12 81 1 2 0 1 1
361242 361242 2 1 4.000 5024 7.300 -48.000 0.000 0.000 0.000 0.000 16 82 1 1 0 1 1
361243 361243 2 1 8.000 5024 7.300 -44.000 0.000 0.000 0.000 0.000 16 82 1 1 0 1 1
361244 361244 2 1 12.000 5024 7.300 -40.000 0.000 0.000 0.000 0.000 16 82 1 1 0 1 1
361245 361245 2 1 16.000 5024 7.300 -40.000 0.000 0.000 0.000 0.000 16 82 1 1 0 1 1
361272 361272 2 1 4.000 5024 7.300 -48.000 0.000 0.000 0.000 0.000 16 82 1 2 0 1 1
361273 361273 2 1 8.000 5024 7.300 -44.000 0.000 0.000 0.000 0.000 16 82 1 2 0 1 1
361274 361274 2 1 12.000 5024 7.300 -40.000 0.000 0.000 0.000 0.000 16 82 1 2 0 1 1
361275 361275 2 1 16.000 5024 7.300 -40.000 0.000 0.000 0.000 0.000 16 82 1 2 0 1 1
361302 361302 3 1 4.000 5025 11.300 -48.000 0.000 0.000 0.000 0.000 24 83 1 1 0 1 1
361303 361303 3 1 8.000 5025 11.300 -44.000 0.000 0.000 0.000 0.000 24 83 1 1 0 1 1
361304 361304 3 1 12.000 5025 11.300 -40.000 0.000 0.000 0.000 0.000 24 83 1 1 0 1 1
361305 361305 3 1 16.000 5025 11.300 -40.000 0.000 0.000 0.000 0.000 24 83 1 1 0 1 1
361306 361306 3 1 20.000 5025 11.300 -36.000 0.000 0.000 0.000 0.000 24 83 1 1 0 1 1
361307 361307 3 1 24.000 5025 11.300 -36.000 0.000 0.000 0.000 0.000 24 83 1 1 0 1 1
361332 361332 4 1 4.000 5026 14.000 -48.000 0.000 0.000 0.000 0.000 32 84 1 1 0 1 1
361333 361333 4 1 8.000 5026 14.000 -44.000 0.000 0.000 0.000 0.000 32 84 1 1 0 1 1
361334 361334 4 1 12.000 5026 14.000 -40.000 0.000 0.000 0.000 0.000 32 84 1 1 0 1 1
361335 361335 4 1 16.000 5026 14.000 -40.000 0.000 0.000 0.000 0.000 32 84 1 1 0 1 1
361336 361336 4 1 20.000 5026 14.000 -36.000 0.000 0.000 0.000 0.000 32 84 1 1 0 1 1
361337 361337 4 1 24.000 5026 14.000 -36.000 0.000 0.000 0.000 0.000 32 84 1 1 0 1 1
361338 361338 4 1 28.000 5026 14.000 -32.000 0.000 0.000 0.000 0.000 32 84 1 1 0 1 1
361339 361339 4 1 32.000 5026 14.000 -32.000 0.000 0.000 0.000 0.000 32 84 1 1 0 1 1
361362 361362 5 1 4.000 5027 20.000 -48.000 0.000 0.000 0.000 0.000 44 85 1 1 0 1 1
361363 361363 5 1 8.000 5027 20.000 -48.000 0.000 0.000 0.000 0.000 44 85 1 1 0 1 1
361364 361364 5 1 12.000 5027 20.000 -44.000 0.000 0.000 0.000 0.000 44 85 1 1 0 1 1
361365 361365 5 1 16.000 5027 20.000 -44.000 0.000 0.000 0.000 0.000 44 85 1 1 0 1 1
361366 361366 5 1 20.000 5027 20.000 -40.000 0.000 0.000 0.000 0.000 44 85 1 1 0 1 1
361367 361367 5 1 24.000 5027 20.000 -40.000 0.000 0.000 0.000 0.000 44 85 1 1 0 1 1
361368 361368 5 1 28.000 5027 20.000 -36.000 0.000 0.000 0.000 0.000 44 85 1 1 0 1 1
361369 361369 5 1 32.000 5027 20.000 -36.000 0.000 0.000 0.000 0.000 44 85 1 1 0 1 1
361370 361370 5 1 36.000 5027 20.000 -44.000 0.000 0.000 0.000 0.000 44 85 1 1 0 1 1
361371 361371 5 1 40.000 5027 20.000 -44.000 0.000 0.000 0.000 0.000 44 85 1 1 0 1 1
361372 361372 5 1 44.000 5027 20.000 -40.000 0.000 0.000 0.000 0.000 44 85 1 1 0 1 1
361392 361392 6 1 4.000 5028 26.000 -48.000 0.000 0.000 0.000 0.000 56 86 1 1 0 1 1
361393 361393 6 1 8.000 5028 26.000 -48.000 0.000 0.000 0.000 0.000 56 86 1 1 0 1 1
361394 361394 6 1 12.000 5028 26.000 -44.000 0.000 0.000 0.000 0.000 56 86 1 1 0 1 1
361395 361395 6 1 16.000 5028 26.000 -44.000 0.000 0.000 0.000 0.000 56 86 1 1 0 1 1
361396 361396 6 1 20.000 5028 26.000 -40.000 0.000 0.000 0.000 0.000 56 86 1 1 0 1 1
361397 361397 6 1 24.000 5028 26.000 -40.000 0.000 0.000 0.000 0.000 56 86 1 1 0 1 1
361398 361398 6 1 28.000 5028 26.000 -36.000 0.000 0.000 0.000 0.000 56 86 1 1 0 1 1
361399 361399 6 1 32.000 5028 26.000 -36.000 0.000 0.000 0.000 0.000 56 86 1 1 0 1 1
361400 361400 6 1 36.000 5028 26.000 -44.000 0.000 0.000 0.000 0.000 56 86 1 1 0 1 1
361401 361401 6 1 40.000 5028 26.000 -44.000 0.000 0.000 0.000 0.000 56 86 1 1 0 1 1
361402 361402 6 1 44.000 5028 26.000 -40.000 0.000 0.000 0.000 0.000 56 86 1 1 0 1 1
361403 361403 6 1 48.000 5028 26.000 -40.000 0.000 0.000 0.000 0.000 56 86 1 1 0 1 1
361404 361404 6 1 52.000 5028 26.000 -36.000 0.000 0.000 0.000 0.000 56 86 1 1 0 1 1
361405 361405 6 1 56.000 5028 26.000 -36.000 0.000 0.000 0.000 0.000 56 86 1 1 0 1 1
361422 361422 8 1 4.000 5029 34.000 -48.000 0.000 0.000 0.000 0.000 72 87 1 1 0 1 1
361423 361423 8 1 8.000 5029 34.000 -48.000 0.000 0.000 0.000 0.000 72 87 1 1 0 1 1
361424 361424 8 1 12.000 5029 34.000 -44.000 0.000 0.000 0.000 0.000 72 87 1 1 0 1 1
361425 361425 8 1 16.000 5029 34.000 -44.000 0.000 0.000 0.000 0.000 72 87 1 1 0 1 1
361426 361426 8 1 20.000 5029 34.000 -40.000 0.000 0.000 0.000 0.000 72 87 1 1 0 1 1
361427 361427 8 1 24.000 5029 34.000 -40.000 0.000 0.000 0.000 0.000 72 87 1 1 0 1 1
361428 361428 8 1 28.000 5029 34.000 -36.000 0.000 0.000 0.000 0.000 72 87 1 1 0 1 1
361429 361429 8 1 32.000 5029 34.000 -36.000 0.000 0.000 0.000 0.000 72 87 1 1 0 1 1
361430 361430 8 1 36.000 5029 34.000 -44.000 0.000 0.000 0.000 0.000 72 87 1 1 0 1 1
361431 361431 8 1 40.000 5029 34.000 -44.000 0.000 0.000 0.000 0.000 72 87 1 1 0 1 1
361432 361432 8 1 44.000 5029 34.000 -40.000 0.000 0.000 0.000 0.000 72 87 1 1 0 1 1
361433 361433 8 1 48.000 5029 34.000 -40.000 0.000 0.000 0.000 0.000 72 87 1 1 0 1 1
361434 361434 8 1 52.000 5029 34.000 -36.000 0.000 0.000 0.000 0.000 72 87 1 1 0 1 1
361435 361435 8 1 56.000 5029 34.000 -36.000 0.000 0.000 0.000 0.000 72 87 1 1 0 1 1
361452 361452 9 1 4.000 5030 42.000 -48.000 0.000 0.000 0.000 0.000 88 88 4 1 0 1 1
361453 361453 9 1 8.000 5030 42.000 -48.000 0.000 0.000 0.000 0.000 88 88 4 1 0 1 1
361454 361454 9 1 12.000 5030 42.000 -44.000 0.000 0.000 0.000 0.000 88 88 4 1 0 1 1
361455 361455 9 1 16.000 5030 42.000 -44.000 0.000 0.000 0.000 0.000 88 88 4 1 0 1 1
361456 361456 9 1 20.000 5030 42.000 -40.000 0.000 0.000 0.000 0.000 88 88 4 1 0 1 1
361457 361457 9 1 24.000 5030 42.000 -40.000 0.000 0.000 0.000 0.000 88 88 4 1 0 1 1
361458 361458 9 1 28.000 5030 42.000 -36.000 0.000 0.000 0.000 0.000 88 88 4 1 0 1 1
361459 361459 9 1 32.000 5030 42.000 -36.000 0.000 0.000 0.000 0.000 88 88 4 1 0 1 1
361460 361460 9 1 36.000 5030 42.000 -44.000 0.000 0.000 0.000 0.000 88 88 4 1 0 1 1
361461 361461 9 1 40.000 5030 42.000 -44.000 0.000 0.000 0.000 0.000 88 88 4 1 0 1 1
361462 361462 9 1 44.000 5030 42.000 -40.000 0.000 0.000 0.000 0.000 88 88 4 1 0 1 1
361463 361463 9 1 48.000 5030 42.000 -40.000 0.000 0.000 0.000 0.000 88 88 4 1 0 1 1
361464 361464 9 1 52.000 5030 42.000 -36.000 0.000 0.000 0.000 0.000 88 88 4 1 0 1 1
361465 361465 9 1 56.000 5030 42.000 -36.000 0.000 0.000 0.000 0.000 88 88 4 1 0 1 1
361482 361482 11 1 4.000 5031 50.000 -48.000 0.000 0.000 0.000 0.000 104 89 4 1 0 1 1
361483 361483 11 1 8.000 5031 50.000 -48.000 0.000 0.000 0.000 0.000 104 89 4 1 0 1 1
361484 361484 11 1 12.000 5031 50.000 -44.000 0.000 0.000 0.000 0.000 104 89 4 1 0 1 1
361485 361485 11 1 16.000 5031 50.000 -44.000 0.000 0.000 0.000 0.000 104 89 4 1 0 1 1
361486 361486 11 1 20.000 5031 50.000 -40.000 0.000 0.000 0.000 0.000 104 89 4 1 0 1 1
361487 361487 11 1 24.000 5031 50.000 -40.000 0.000 0.000 0.000 0.000 104 89 4 1 0 1 1
361488 361488 11 1 28.000 5031 50.000 -36.000 0.000 0.000 0.000 0.000 104 89 4 1 0 1 1
361489 361489 11 1 32.000 5031 50.000 -36.000 0.000 0.000 0.000 0.000 104 89 4 1 0 1 1
361490 361490 11 1 36.000 5031 50.000 -44.000 0.000 0.000 0.000 0.000 104 89 4 1 0 1 1
361491 361491 11 1 40.000 5031 50.000 -44.000 0.000 0.000 0.000 0.000 104 89 4 1 0 1 1
361492 361492 11 1 44.000 5031 50.000 -40.000 0.000 0.000 0.000 0.000 104 89 4 1 0 1 1
361493 361493 11 1 48.000 5031 50.000 -40.000 0.000 0.000 0.000 0.000 104 89 4 1 0 1 1
361494 361494 11 1 52.000 5031 50.000 -36.000 0.000 0.000 0.000 0.000 104 89 4 1 0 1 1
361495 361495 11 1 56.000 5031 50.000 -36.000 0.000 0.000 0.000 0.000 104 89 4 1 0 1 1
361512 361512 13 1 4.000 5032 58.000 -48.000 0.000 0.000 0.000 0.000 120 90 4 1 0 1 1
361513 361513 13 1 8.000 5032 58.000 -48.000 0.000 0.000 0.000 0.000 120 90 4 1 0 1 1
361514 361514 13 1 12.000 5032 58.000 -44.000 0.000 0.000 0.000 0.000 120 90 4 1 0 1 1
361515 361515 13 1 16.000 5032 58.000 -44.000 0.000 0.000 0.000 0.000 120 90 4 1 0 1 1
361516 361516 13 1 20.000 5032 58.000 -40.000 0.000 0.000 0.000 0.000 120 90 4 1 0 1 1
361517 361517 13 1 24.000 5032 58.000 -40.000 0.000 0.000 0.000 0.000 120 90 4 1 0 1 1
361518 361518 13 1 28.000 5032 58.000 -36.000 0.000 0.000 0.000 0.000 120 90 4 1 0 1 1
361519 361519 13 1 32.000 5032 58.000 -36.000 0.000 0.000 0.000 0.000 120 90 4 1 0 1 1
361520 361520 13 1 36.000 5032 58.000 -32.000 0.000 0.000 0.000 0.000 120 90 4 1 0 1 1
361521 361521 13 1 40.000 5032 58.000 -32.000 0.000 0.000 0.000 0.000 120 90 4 1 0 1 1
361522 361522 13 1 44.000 5032 58.000 -28.000 0.000 0.000 0.000 0.000 120 90 4 1 0 1 1
361523 361523 13 1 48.000 5032 58.000 -40.000 0.000 0.000 0.000 0.000 120 90 4 1 0 1 1
361524 361524 13 1 52.000 5032 58.000 -36.000 0.000 0.000 0.000 0.000 120 90 4 1 0 1 1
361525 361525 13 1 56.000 5032 58.000 -36.000 0.000 0.000 0.000 0.000 120 90 4 1 0 1 1

[PaletteData]
IDNUM N TRAY X Y ROT START DIR
1001 1001 707 0.000 0.000 0 0 0
1002 1002 707 0.000 0.000 0 0 0
1003 1003 707 0.000 0.000 0 0 0
1004 1004 707 0.000 0.000 0 0 0
1005 1005 707 0.000 0.000 0 0 0
1006 1006 707 0.000 0.000 0 0 0
1007 1007 486 0.000 0.000 0 0 0
1008 1008 486 0.000 0.000 0 0 0
1009 1009 486 0.000 0.000 0 0 0
1010 1010 486 0.000 0.000 0 0 0

[OptimizeOptions]
ForceArrange=NO
ForceRearrangeTray=NO
SecondAssignPartDiv=YES
PrioritySelect=Mount
NormalBalance=100
FdrSizeLimit=0
ChipSizeSort=0
NzlSizeSort=NO
BlockOpt=NO
StickSameParts=NO
H12TroubleAvoid=NO
OneBlockOpt=NO
OptMode=0
IHSetMode=0
OHSetMode=0
CombiOpt=0
PosEqualDivide=1
SingleUse4mmDF=NO
BoardRecogOrder=0
OptOptions="000011010010000000000000000000000000"
CarryoverDiffNum=0
OnlineSetupFeederNum=0
CarryoverNozzleDiffNum=0
CarryoverNozzleBeamMaxNum=0
OptTime=0
DivMAreaOffset=0

[ArrangementOptions]
TactConsideration=0
TableNumber=0
GroupNumber=0
PatternNumber=5
PartialGrouping=0
OptMode=0

[SoftSwitch<1>]
IDNUM McNum MasterBadMark BadMarkGroup BadMark RecogOrder BoardRecog BoardRecogMode Mrec IH PCBHeightMeasure HeightCorrectMode CarType AutoSpl PasteRecog PrClean AutoChg BrdLngChk MaskRecog Dispense Discharge AltCtrl DisCnt1 DisCnt2 NAFB NBFB Pass CJBRecog SameBadRecog TrayOrder TraySupply RecogErrBad BarcodeRecog PtnBarcodeRecog PtnGrpBarcodeRecog NGChipEjectFirst PinChg Inspect OverJudgeChk NGBoardReCarryIn NGBoardBarcodeAttach IPBoxPrintOut OHL OHR ProgDistRecog NGReCarryInBarcode MountMode FastFeedSpd BRecogAfterPickup MarkSearch LocalPCBHeightMeasure PtnMntCancel PtnPartEmpty1 PtnPartEmpty2 SafeMode MntPosRcgPCBRcgCorr TrayPreSupply CarrybackChk MrecaPickup SupplyPartsIns PcbRotRecog MntPos2 Stage MrecaPickupOp PtnPCBMark BLTRcgHead BLTMntTurn VibSuppressMode PartsErrRetry PreMIForeign
1 1 0 0 0 0 1 1 0 0.800 0 1 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0.000 0.000 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
2 1 0 0 0 0 1 1 0 0.000 0 1 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0.000 0.000 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 2 0 0 0 0 1 1 0 1.250 0 1 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0.000 0.000 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 3 0 0 0 0 1 1 0 1.250 0 1 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0.000 0.000 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 4 0 0 0 0 1 1 0 5.500 0 1 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0.000 0.000 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0

[SoftSwitchPerBeam<1>]
IDNUM Head HPartAdMount PickupSizeUpFor4 PickupSizeUpFor8 PickupSizeMaxFor4 PickupSizeMaxFor8 TactBalanceRatio NoUseTable InspectType PickupSizeUpFor2 PickupSizeMaxFor2 RankMountTbl PickupSizeUpByDiagonal PartHeightSizeUp Productivity DispenseStep PickupSizeUpFor16 LargeHeavyParts
1 1 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0
2 2 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0
3 3 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0
4 4 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0
5 5 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0
6 6 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0
7 7 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0
8 8 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0
9 9 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0
10 10 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0

[ComSwitch<1>]
IDNUM StNum DeliverType BarCode Badmark APC Ptnmark PCBHight LocalPCBHeight
2 1 0 0 0 0 0 0 0
3 1 1 1 1 1 0 1 1
4 2 0 1 1 1 0 1 1
5 2 1 0 0 0 0 0 0
6 3 0 0 0 0 0 0 0
7 3 1 0 0 0 0 0 0
8 4 0 0 0 0 0 0 0
9 4 1 0 0 0 0 0 0
10 5 0 0 0 0 0 0 0
11 5 1 0 0 0 0 0 0

[PCBConveyance<1>]
IDNUM Stage ConveySpeed1 ConveySpeed2 SlowDownDistance PcbHolderMode
1 1 0 0 0 0
2 2 0 0 0 0
3 3 1 1 0 0
4 4 1 1 0 0
5 5 2 2 0 0

[LotOptions<1>]
SolderInspectCond=0
AfterMountInspectCond=0
RankMount=0
RankKind=0
HighDenseMntPriority=0
HighDenseMntChipSize=0.400
HighDenseMntLimit=0.120
OptOptions=""
HighDenseMntOptions="1000"
HighDenseMntClr=0.025
HighDenseMntClr2=10.000
Options=""

[TransUnitSetting<1>]
IDNUM TABLE SupplyStopMode TransferLimit SupplyTime ElapsedTimeStop TransMaxPeriod TransPositionExt CoatingSpd ScrapingSpd

[TrayTableMode<1>]
IDNUM TBL Mode Side Magazine Priority Flexible
10 10 0 0 0 0 0

[FixedFeeder]
IDNUM Group PU FeederA FeederB FeederC FeederD FeederE FeederF FeederG FeederH FeederI FeederJ PartsA PartsB PartsC PartsD PartsE PartsF PartsG PartsH PartsI PartsJ
1 0 10001 302481 -1 0 0 0 0 0 0 0 0 153 0 0 0 0 0 0 0 0 0
2 0 10002 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
3 0 10003 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
4 0 10004 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
5 0 10005 302481 -1 0 0 0 0 0 0 0 0 69 0 0 0 0 0 0 0 0 0
6 0 10006 302481 302481 0 0 0 0 0 0 0 0 8 15 0 0 0 0 0 0 0 0
7 0 10007 302482 302481 0 0 0 0 0 0 0 0 10 29 0 0 0 0 0 0 0 0
8 0 10008 302481 302481 0 0 0 0 0 0 0 0 3 23 0 0 0 0 0 0 0 0
9 0 10009 -1 302481 0 0 0 0 0 0 0 0 0 83 0 0 0 0 0 0 0 0
10 0 10010 302481 302481 0 0 0 0 0 0 0 0 5 71 0 0 0 0 0 0 0 0
11 0 10011 302482 302482 0 0 0 0 0 0 0 0 11 512 0 0 0 0 0 0 0 0
12 0 10012 -1 302481 0 0 0 0 0 0 0 0 0 536 0 0 0 0 0 0 0 0
13 0 10013 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
14 0 10014 302502 302481 0 0 0 0 0 0 0 0 439 243 0 0 0 0 0 0 0 0
15 0 10015 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
16 0 10016 -1 302482 0 0 0 0 0 0 0 0 0 126 0 0 0 0 0 0 0 0
17 0 10017 302481 302481 0 0 0 0 0 0 0 0 88 459 0 0 0 0 0 0 0 0
18 0 20001 -1 302481 0 0 0 0 0 0 0 0 0 322 0 0 0 0 0 0 0 0
19 0 20002 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
20 0 20003 -1 302481 0 0 0 0 0 0 0 0 0 37 0 0 0 0 0 0 0 0
21 0 20004 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
22 0 20005 302481 302481 0 0 0 0 0 0 0 0 67 113 0 0 0 0 0 0 0 0
23 0 20006 302481 302481 0 0 0 0 0 0 0 0 8 24 0 0 0 0 0 0 0 0
24 0 20007 302482 302481 0 0 0 0 0 0 0 0 9 20 0 0 0 0 0 0 0 0
25 0 20008 302482 302481 0 0 0 0 0 0 0 0 32 106 0 0 0 0 0 0 0 0
26 0 20009 302481 302481 0 0 0 0 0 0 0 0 25 36 0 0 0 0 0 0 0 0
27 0 20010 302481 -1 0 0 0 0 0 0 0 0 77 0 0 0 0 0 0 0 0 0
28 0 20011 302481 302481 0 0 0 0 0 0 0 0 109 74 0 0 0 0 0 0 0 0
29 0 20012 302481 -1 0 0 0 0 0 0 0 0 41 0 0 0 0 0 0 0 0 0
30 0 20013 302481 -1 0 0 0 0 0 0 0 0 73 0 0 0 0 0 0 0 0 0
31 0 20014 -1 302481 0 0 0 0 0 0 0 0 0 400 0 0 0 0 0 0 0 0
32 0 20015 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
33 0 20016 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
34 0 20017 302481 302482 0 0 0 0 0 0 0 0 13 112 0 0 0 0 0 0 0 0
35 0 30001 302481 302481 0 0 0 0 0 0 0 0 39 128 0 0 0 0 0 0 0 0
36 0 30002 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
37 0 30003 -1 302481 0 0 0 0 0 0 0 0 0 246 0 0 0 0 0 0 0 0
38 0 30004 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
39 0 30005 302482 -1 0 0 0 0 0 0 0 0 441 0 0 0 0 0 0 0 0 0
40 0 30006 302481 302481 0 0 0 0 0 0 0 0 8 15 0 0 0 0 0 0 0 0
41 0 30007 302481 -1 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0
42 0 30008 302481 302481 0 0 0 0 0 0 0 0 30 27 0 0 0 0 0 0 0 0
43 0 30009 302481 302481 0 0 0 0 0 0 0 0 114 104 0 0 0 0 0 0 0 0
44 0 30010 302481 302481 0 0 0 0 0 0 0 0 267 154 0 0 0 0 0 0 0 0
45 0 30011 -1 302481 0 0 0 0 0 0 0 0 0 262 0 0 0 0 0 0 0 0
46 0 30012 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
47 0 30013 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0
